0.0 0.10006423831823098 0.20012847663646197 0.30019271495469296 0.40025695327292393 0.5003211915911548 0.6003854299093859 0.7004496682276169 0.8005139065458479 0.9005781448640788 1.0006423831823097 1.1007066215005408 1.2007708598187719 1.300835098137003 1.4008993364552338 1.5009635747734649 1.6010278130916957 1.7010920514099268 1.8011562897281577 1.9012205280463885 2.0012847663646194 2.101349004682851 2.2014132430010815 2.3014774813193126 2.4015417196375437 2.501605957955775 2.601670196274006 2.701734434592237 2.8017986729104676 2.9018629112286987 3.0019271495469297 3.1019913878651604 3.2020556261833915 3.3021198645016225 3.4021841028198536 3.5022483411380843 3.6023125794563153 3.7023768177745464 3.802441056092777 3.902505294411008 4.002569532729239 4.10263377104747 4.202698009365702 4.3027622476839325 4.402826486002163 4.502890724320395 4.602954962638625 4.703019200956857 4.803083439275087 4.903147677593318 5.00321191591155 5.10327615422978 5.203340392548012 5.303404630866242 5.403468869184474 5.503533107502704 5.603597345820935 5.703661584139166 5.803725822457397 5.903790060775628 6.0038542990938595 6.10391853741209 6.203982775730321 6.304047014048551 6.404111252366783 6.504175490685014 6.604239729003245 6.704303967321477 6.804368205639707 6.904432443957939 7.0044966822761685 7.1045609205944 7.204625158912631 7.304689397230862 7.404753635549093 7.504817873867324 7.604882112185554 7.704946350503786 7.805010588822016 7.905074827140248 8.005139065458478 8.10520330377671 8.20526754209494 8.305331780413171 8.405396018731404 8.505460257049634 8.605524495367865 8.705588733686096 8.805652972004326 8.905717210322559 9.00578144864079 9.10584568695902 9.20590992527725 9.305974163595483 9.406038401913714 9.506102640231942 9.606166878550175 9.706231116868405 9.806295355186636 9.906359593504867 10.0064238318231 10.10648807014133 10.20655230845956 10.306616546777791 10.406680785096023 10.506745023414254 10.606809261732485 10.706873500050715 10.806937738368948 10.907001976687177 11.007066215005407 11.107130453323638 11.20719469164187 11.307258929960101 11.407323168278332 11.507387406596564 11.607451644914795 11.707515883233025 11.807580121551256 11.907644359869488 12.007708598187719 12.10777283650595 12.20783707482418 12.307901313142413 12.407965551460642 12.508029789778872 12.608094028097103 12.708158266415335 12.808222504733566 12.908286743051796 13.008350981370029 13.10841521968826 13.20847945800649 13.30854369632472 13.408607934642953 13.508672172961184 13.608736411279414 13.708800649597645 13.808864887915878 13.908929126234106 14.008993364552337 14.109057602870568 14.2091218411888 14.30918607950703 14.409250317825261 14.509314556143494 14.609378794461724 14.709443032779955 14.809507271098186 14.909571509416418 15.009635747734649 15.10969998605288 15.209764224371108 15.30982846268934 15.409892701007571 15.509956939325802 15.610021177644033 15.710085415962265 15.810149654280496 15.910213892598726 16.010278130916955 16.110342369235187 16.21040660755342 16.31047084587165 16.41053508418988 16.510599322508114 16.610663560826342 16.710727799144575 16.810792037462807 16.910856275781036 17.01092051409927 17.110984752417497 17.21104899073573 17.311113229053962 17.41117746737219 17.51124170569042 17.611305944008652 17.711370182326885 17.811434420645117 17.911498658963346 18.01156289728158 18.111627135599807 18.21169137391804 18.31175561223627 18.4118198505545 18.511884088872733 18.611948327190966 18.712012565509195 18.812076803827427 18.912141042145656 19.012205280463885 19.112269518782117 19.21233375710035 19.312397995418582 19.41246223373681 19.512526472055043 19.612590710373272 19.712654948691505 19.812719187009733 19.912783425327966 20.0128476636462 20.11291190196443 20.21297614028266 20.313040378600892 20.41310461691912 20.51316885523735 20.613233093555582 20.71329733187381 20.813361570192047 20.913425808510276 21.013490046828508 21.113554285146737 21.21361852346497 21.3136827617832 21.41374700010143 21.513811238419663 21.613875476737896 21.713939715056124 21.814003953374353 21.914068191692586 22.014132430010815 22.114196668329047 22.214260906647276 22.314325144965512 22.41438938328374 22.514453621601973 22.614517859920202 22.714582098238434 22.814646336556663 22.914710574874896 23.014774813193128 23.11483905151136 23.21490328982959 23.314967528147818 23.41503176646605 23.51509600478428 23.615160243102512 23.71522448142074 23.815288719738977 23.915352958057206 24.015417196375438 24.115481434693667 24.2155456730119 24.315609911330128 24.41567414964836 24.515738387966593 24.615802626284825 24.715866864603054 24.815931102921283 24.915995341239515 25.016059579557744 25.116123817875977 25.216188056194206 25.31625229451244 25.41631653283067 25.516380771148903 25.61644500946713 25.716509247785364 25.816573486103593 25.916637724421825 26.016701962740058 26.11676620105829 26.21683043937652 26.316894677694748 26.41695891601298 26.51702315433121 26.61708739264944 26.71715163096767 26.817215869285906 26.917280107604135 27.017344345922368 27.117408584240597 27.21747282255883 27.317537060877058 27.41760129919529 27.517665537513523 27.617729775831755 27.717794014149984 27.817858252468213 27.917922490786445 28.017986729104674 28.118050967422906 28.218115205741135 28.31817944405937 28.4182436823776 28.518307920695833 28.61837215901406 28.718436397332294 28.818500635650523 28.918564873968755 29.018629112286987 29.11869335060522 29.21875758892345 29.318821827241678 29.41888606555991 29.51895030387814 29.61901454219637 29.7190787805146 29.819143018832836 29.919207257151065 30.019271495469297 30.119335733787526 30.21939997210576 30.319464210423988 30.419528448742216 30.519592687060452 30.61965692537868 30.719721163696914 30.819785402015142 30.919849640333375 31.019913878651604 31.119978116969836 31.220042355288065 31.3201065936063 31.42017083192453 31.520235070242762 31.62029930856099 31.720363546879224 31.820427785197452 31.92049202351568 32.02055626183391 32.12062050015215 32.220684738470375 32.32074897678861 32.42081321510684 32.52087745342507 32.6209416917433 32.72100593006153 32.82107016837976 32.921134406697995 33.02119864501623 33.12126288333446 33.221327121652685 33.32139135997092 33.42145559828915 33.521519836607375 33.621584074925615 33.72164831324384 33.82171255156207 33.921776789880305 34.02184102819854 34.12190526651676 34.221969504834995 34.32203374315323 34.42209798147146 34.52216221978969 34.622226458107924 34.72229069642615 34.82235493474438 34.922419173062615 35.02248341138084 35.12254764969908 35.222611888017305 35.32267612633554 35.42274036465377 35.522804602972 35.622868841290234 35.72293307960846 35.82299731792669 35.923061556244924 36.02312579456316 36.12319003288138 36.223254271199615 36.323318509517854 36.42338274783608 36.52344698615431 36.62351122447254 36.72357546279077 36.823639701109 36.923703939427234 37.02376817774547 37.12383241606369 37.22389665438193 37.32396089270016 37.42402513101839 37.524089369336615 37.624153607654854 37.72421784597309 37.82428208429131 37.924346322609544 38.02441056092777 38.12447479924601 38.224539037564234 38.32460327588247 38.4246675142007 38.52473175251893 38.624795990837164 38.72486022915539 38.82492446747362 38.924988705791854 39.02505294411009 39.12511718242831 39.225181420746544 39.325245659064784 39.42530989738301 39.52537413570124 39.62543837401947 39.7255026123377 39.82556685065593 39.925631088974164 40.0256953272924 40.12575956561062 40.22582380392886 40.32588804224709 40.42595228056532 40.526016518883544 40.626080757201784 40.726144995520016 40.82620923383824 40.926273472156474 41.0263377104747 41.12640194879294 41.226466187111164 41.3265304254294 41.42659466374762 41.52665890206586 41.626723140384094 41.72678737870232 41.82685161702055 41.926915855338784 42.026980093657016 42.12704433197524 42.227108570293474 42.327172808611714 42.42723704692994 42.52730128524817 42.6273655235664 42.72742976188463 42.82749400020286 42.927558238521094 43.027622476839326 43.12768671515755 43.22775095347579 43.327815191794016 43.42787943011225 43.527943668430474 43.62800790674871 43.728072145066946 43.82813638338517 43.928200621703404 44.02826486002163 44.12832909833987 44.228393336658094 44.328457574976326 44.42852181329455 44.52858605161279 44.628650289931024 44.72871452824925 44.82877876656748 44.92884300488571 45.028907243203946 45.12897148152217 45.229035719840404 45.329099958158636 45.42916419647687 45.5292284347951 45.629292673113326 45.72935691143156 45.82942114974979 45.929485388068024 46.029549626386256 46.12961386470448 46.22967810302272 46.329742341340946 46.42980657965918 46.529870817977404 46.629935056295636 46.729999294613876 46.8300635329321 46.93012777125033 47.03019200956856 47.1302562478868 47.230320486205024 47.330384724523256 47.43044896284148 47.53051320115972 47.63057743947795 47.73064167779618 47.83070591611441 47.930770154432636 48.030834392750876 48.1308986310691 48.230962869387334 48.331027107705566 48.4310913460238 48.53115558434203 48.631219822660256 48.73128406097849 48.83134829929672 48.93141253761495 49.031476775933186 49.13154101425141 49.23160525256965 49.331669490887876 49.43173372920611 49.531797967524334 49.631862205842566 49.731926444160806 49.83199068247903 49.93205492079726 50.03211915911549 50.13218339743373 50.23224763575195 50.332311874070186 50.43237611238841 50.53244035070665 50.63250458902488 50.73256882734311 50.83263306566134 50.932697303979566 51.032761542297806 51.13282578061603 51.23289001893426 51.332954257252496 51.43301849557073 51.53308273388896 51.633146972207186 51.73321121052542 51.83327544884365 51.93333968716188 52.033403925480116 52.13346816379834 52.23353240211658 52.333596640434806 52.43366087875304 52.53372511707126 52.633789355389496 52.73385359370773 52.83391783202596 52.93398207034419 53.03404630866242 53.13411054698066 53.23417478529888 53.334239023617116 53.43430326193534 53.53436750025358 53.63443173857181 53.73449597689004 53.83456021520827 53.934624453526496 54.034688691844735 54.13475293016296 54.23481716848119 54.334881406799425 54.43494564511766 54.53500988343589 54.635074121754116 54.73513836007235 54.83520259839058 54.93526683670881 55.035331075027045 55.13539531334527 55.23545955166351 55.335523789981735 55.43558802829997 55.53565226661819 55.635716504936426 55.73578074325466 55.83584498157289 55.93590921989112 56.03597345820935 56.13603769652759 56.23610193484581 56.336166173164045 56.43623041148227 56.53629464980051 56.63635888811874 56.73642312643697 56.8364873647552 56.936551603073426 57.036615841391665 57.13668007970989 57.23674431802812 57.336808556346355 57.43687279466459 57.53693703298282 57.637001271301045 57.73706550961928 57.83712974793751 57.93719398625574 58.037258224573975 58.1373224628922 58.23738670121044 58.337450939528665 58.4375151778469 58.53757941616512 58.637643654483355 58.73770789280159 58.83777213111982 58.93783636943805 59.03790060775628 59.13796484607452 59.23802908439274 59.338093322710975 59.4381575610292 59.53822179934743 59.63828603766567 59.7383502759839 59.83841451430213 59.938478752620355 60.038542990938595 60.13860722925682 60.23867146757505 60.338735705893285 60.43879994421152 60.53886418252975 60.638928420847975 60.73899265916621 60.83905689748443 60.93912113580267 61.039185374120905 61.13924961243913 61.23931385075736 61.339378089075595 61.43944232739383 61.53950656571205 61.639570804030285 61.73963504234852 61.83969928066675 61.93976351898498 62.03982775730321 62.13989199562145 62.23995623393967 62.340020472257905 62.44008471057613 62.54014894889436 62.6402131872126 62.74027742553083 62.84034166384906 62.940405902167285 63.040470140485525 63.14053437880375 63.24059861712198 63.340662855440215 63.44072709375845 63.54079133207668 63.640855570394905 63.74091980871314 63.84098404703136 63.9410482853496 64.04111252366782 64.14117676198606 64.2412410003043 64.34130523862252 64.44136947694075 64.54143371525899 64.64149795357721 64.74156219189544 64.84162643021368 64.94169066853192 65.04175490685014 65.14181914516837 65.2418833834866 65.34194762180483 65.44201186012306 65.5420760984413 65.64214033675952 65.74220457507775 65.84226881339599 65.94233305171421 66.04239729003245 66.14246152835068 66.24252576666892 66.34259000498714 66.44265424330537 66.54271848162361 66.64278271994183 66.74284695826007 66.8429111965783 66.94297543489652 67.04303967321475 67.14310391153299 67.24316814985123 67.34323238816945 67.44329662648768 67.54336086480592 67.64342510312414 67.74348934144237 67.84355357976061 67.94361781807885 68.04368205639707 68.1437462947153 68.24381053303352 68.34387477135176 68.44393900966999 68.54400324798823 68.64406748630645 68.74413172462468 68.84419596294292 68.94426020126114 69.04432443957938 69.14438867789761 69.24445291621585 69.34451715453407 69.4445813928523 69.54464563117054 69.64470986948876 69.744774107807 69.84483834612523 69.94490258444345 70.04496682276168 70.14503106107992 70.24509529939816 70.34515953771638 70.44522377603461 70.54528801435285 70.64535225267107 70.74541649098931 70.84548072930754 70.94554496762576 71.045609205944 71.14567344426223 71.24573768258047 71.34580192089868 71.44586615921692 71.54593039753516 71.64599463585338 71.74605887417162 71.84612311248985 71.94618735080807 72.04625158912631 72.14631582744454 72.24638006576276 72.346444304081 72.44650854239923 72.54657278071747 72.64663701903571 72.74670125735392 72.84676549567216 72.94682973399038 73.04689397230862 73.14695821062686 73.24702244894507 73.34708668726331 73.44715092558154 73.54721516389978 73.647279402218 73.74734364053623 73.84740787885447 73.94747211717271 74.04753635549093 74.14760059380916 74.24766483212738 74.34772907044562 74.44779330876386 74.54785754708207 74.64792178540031 74.74798602371854 74.84805026203678 74.94811450035502 75.04817873867323
